Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,IoU,0.4,0.003,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.5,0.001,25,0.5564668774604797,0.97467244,0.64654547,0.6304597,0.6384012699127197,0.7214774,0.8421328067779541,32968.0,19324.0,1404245.0,18023.0
Adam,IoU,0.5,0.001,50,0.6338854432106018,0.97476536,0.4602773,0.7078018,0.5578134059906006,0.6805701,0.7526103258132935,23470.0,9689.0,1413880.0,27521.0
Adam,IoU,0.5,0.002,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.5,0.002,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.5,0.003,25,0.588225781917572,0.9750807,0.54709655,0.67144024,0.6029241681098938,0.70308083,0.7921102643013,27897.0,13651.0,1409918.0,23094.0
Adam,IoU,0.5,0.003,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.6,0.001,25,0.5645368099212646,0.9690118,0.75395656,0.53699386,0.6272433400154114,0.7125523,0.8813101649284363,38445.0,33148.0,1390421.0,12546.0
Adam,IoU,0.6,0.001,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.6,0.002,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.6,0.002,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.6,0.003,25,1.0,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,IoU,0.6,0.003,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.7,0.001,25,1.0,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,IoU,0.7,0.001,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.7,0.002,25,0.549282431602478,0.9749993,0.6505658,0.6352547,0.6428191065788269,0.7240334,0.8380433320999146,33173.0,19047.0,1404522.0,17818.0
Adam,IoU,0.7,0.002,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.7,0.003,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.7,0.003,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.8,0.001,25,0.5457942485809326,0.97501016,0.6596458,0.63308865,0.6460944414138794,0.7258174,0.85561603307724,33636.0,19494.0,1404075.0,17355.0
Adam,IoU,0.8,0.001,50,0.6053778529167175,0.97569853,0.48989037,0.71775424,0.5823251008987427,0.6930202,0.7709351778030396,24980.0,9823.0,1413746.0,26011.0
Adam,IoU,0.8,0.002,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.8,0.002,50,0.5367954969406128,0.97685546,0.630072,0.67790604,0.6531143188476562,0.7306235,0.8295475244522095,32128.0,15265.0,1408304.0,18863.0
Adam,IoU,0.8,0.003,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.8,0.003,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
