Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,Weighted BCE/Dice,0.4,0.001,50,0.40088269114494324,0.96923965,0.69367105,0.57147,0.6266688108444214,0.71236867,0.9681249260902405,57103.0,42820.0,2086700.0,25217.0
Adam,Weighted BCE/Dice,0.4,0.002,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.4,0.002,50,0.4222572147846222,0.9704626,0.64429057,0.59534395,0.6188509464263916,0.70890325,0.964298665523529,53038.0,36050.0,2093470.0,29282.0
Adam,Weighted BCE/Dice,0.4,0.003,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.4,0.003,50,0.448294073343277,0.96323335,0.64378035,0.50475264,0.5658519864082336,0.6784435,0.9618493318557739,52996.0,51998.0,2077522.0,29324.0
Adam,Weighted BCE/Dice,0.5,0.001,25,0.3981529176235199,0.970053,0.64314866,0.58953744,0.6151772737503052,0.70677334,0.9713342189788818,52944.0,36862.0,2092658.0,29376.0
Adam,Weighted BCE/Dice,0.5,0.001,50,0.37618979811668396,0.9731739,0.6338314,0.6412393,0.6375138163566589,0.7202153,0.9719927310943604,52177.0,29192.0,2100328.0,30143.0
Adam,Weighted BCE/Dice,0.5,0.002,25,0.43305596709251404,0.96191543,0.6807823,0.49159217,0.5709221363067627,0.68021464,0.9633596539497375,56042.0,57959.0,2071561.0,26278.0
Adam,Weighted BCE/Dice,0.5,0.002,50,0.40173831582069397,0.9682581,0.67917883,0.5607374,0.6143011450767517,0.70537496,0.9683664441108704,55910.0,43798.0,2085722.0,26410.0
Adam,Weighted BCE/Dice,0.5,0.003,25,0.5003493428230286,0.9515842,0.66820943,0.4081183,0.5067387819290161,0.6448499,0.9513211846351624,55007.0,79775.0,2049745.0,27313.0
Adam,Weighted BCE/Dice,0.5,0.003,50,0.5321131348609924,0.96012866,0.47667637,0.46521002,0.4708733856678009,0.63367236,0.9314563274383545,39240.0,45109.0,2084411.0,43080.0
Adam,Weighted BCE/Dice,0.6,0.001,25,0.3844422399997711,0.9718004,0.62396747,0.6204776,0.6222176551818848,0.71136904,0.9729338884353638,51365.0,31418.0,2098102.0,30955.0
Adam,Weighted BCE/Dice,0.6,0.001,50,0.4310406744480133,0.97597384,0.49201894,0.7814888,0.6038554310798645,0.70402104,0.9598451256752014,40503.0,11325.0,2118195.0,41817.0
Adam,Weighted BCE/Dice,0.6,0.002,25,0.40928736329078674,0.96821606,0.69634354,0.55855674,0.6198857426643372,0.70826286,0.97151118516922,57323.0,45304.0,2084216.0,24997.0
Adam,Weighted BCE/Dice,0.6,0.002,50,0.39134252071380615,0.9696321,0.7032799,0.5752755,0.6328700184822083,0.7158673,0.9754371047019958,57894.0,42743.0,2086777.0,24426.0
Adam,Weighted BCE/Dice,0.6,0.003,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.6,0.003,50,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.7,0.001,25,0.4061395525932312,0.9735261,0.4786443,0.7158794,0.573704183101654,0.6876398,0.9662830829620361,39402.0,15638.0,2113882.0,42918.0
Adam,Weighted BCE/Dice,0.7,0.001,50,0.3821544647216797,0.9743788,0.5836613,0.6820595,0.6290356516838074,0.7163185,0.9726874232292175,48047.0,22397.0,2107123.0,34273.0
Adam,Weighted BCE/Dice,0.7,0.002,25,0.4299483895301819,0.9703853,0.55779886,0.6120849,0.5836823582649231,0.690935,0.9683790802955627,45918.0,29101.0,2100419.0,36402.0
Adam,Weighted BCE/Dice,0.7,0.002,50,0.39018237590789795,0.973428,0.49715742,0.7019295,0.5820586681365967,0.6917113,0.9715538620948792,40926.0,17379.0,2112141.0,41394.0
Adam,Weighted BCE/Dice,0.7,0.003,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
